year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk,period
2023,3,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",12889,12264,LAS,IAD,2106,641,331.51,UA,0.8599,340.95,WN,0.0497,240.51,"(36.169202, -115.140597)","(38.892062, -77.019912)",202331288912264LASIAD,Post-Pandemic
2023,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,11618,LAS,EWR,2282,2064,283.16,UA,0.7143,324.38,NK,0.2374,154.59,"(36.169202, -115.140597)","(40.123164, -75.333718)",202331288911618LASEWR,Post-Pandemic
2023,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12197,LAS,HPN,2282,24,272.15,AA,0.4955,269.12,AA,0.4955,269.12,"(36.169202, -115.140597)","(40.123164, -75.333718)",202331288912197LASHPN,Post-Pandemic
2023,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12391,LAS,ISP,2282,17,260.68,WN,0.6688,319.17,F9,0.3248,139.92,"(36.169202, -115.140597)","(40.123164, -75.333718)",202331288912391LASISP,Post-Pandemic
2023,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12478,LAS,JFK,2282,2046,327.14,DL,0.4916,363.58,B6,0.4628,288.91,"(36.169202, -115.140597)","(40.123164, -75.333718)",202331288912478LASJFK,Post-Pandemic
2023,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12953,LAS,LGA,2282,249,260.59,WN,0.3682,220.51,WN,0.3682,220.51,"(36.169202, -115.140597)","(40.123164, -75.333718)",202331288912953LASLGA,Post-Pandemic
2023,3,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",12889,13796,LAS,OAK,414,2016,134.06,WN,0.8209,141.51,NK,0.1749,98.25,"(36.169202, -115.140597)","(37.78008, -122.420168)",202331288913796LASOAK,Post-Pandemic
2023,3,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",12889,14771,LAS,SFO,414,2403,156.94,UA,0.3949,191.03,F9,0.117,92.34,"(36.169202, -115.140597)","(37.78008, -122.420168)",202331288914771LASSFO,Post-Pandemic
2023,3,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",12889,14831,LAS,SJC,414,1635,152.65,WN,0.8477,161.3,NK,0.1473,100.88,"(36.169202, -115.140597)","(37.78008, -122.420168)",202331288914831LASSJC,Post-Pandemic
2023,3,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",12889,11697,LAS,FLL,2174,750,199.66,NK,0.3588,127.12,NK,0.3588,127.12,"(36.169202, -115.140597)","(44.977479, -93.264346)",202331288911697LASFLL,Post-Pandemic
2023,3,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",12889,13303,LAS,MIA,2174,1167,237.29,AA,0.4757,347.47,F9,0.1294,101.38,"(36.169202, -115.140597)","(44.977479, -93.264346)",202331288913303LASMIA,Post-Pandemic
2023,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,10800,LAS,BUR,236,1427,139.71,WN,0.8132,152.07,NK,0.1867,85.81,"(36.169202, -115.140597)","(34.052238, -118.243344)",202331288910800LASBUR,Post-Pandemic
2023,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,12892,LAS,LAX,236,3243,120.06,WN,0.3811,109.66,WN,0.3811,109.66,"(36.169202, -115.140597)","(34.052238, -118.243344)",202331288912892LASLAX,Post-Pandemic
2023,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,12954,LAS,LGB,236,818,106.11,WN,0.9993,106.1,WN,0.9993,106.1,"(36.169202, -115.140597)","(34.052238, -118.243344)",202331288912954LASLGB,Post-Pandemic
2023,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,13891,LAS,ONT,236,534,139.37,WN,0.8491,150.33,F9,0.1509,77.67,"(36.169202, -115.140597)","(34.052238, -118.243344)",202331288913891LASONT,Post-Pandemic
2023,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,14908,LAS,SNA,236,1167,138.21,WN,0.7541,155.95,NK,0.2113,84.21,"(36.169202, -115.140597)","(34.052238, -118.243344)",202331288914908LASSNA,Post-Pandemic
2023,3,32211,33195,"Las Vegas, NV","Tampa, FL (Metropolitan Area)",12889,15304,LAS,TPA,1984,950,211.78,WN,0.2702,264.94,F9,0.2473,115.4,"(36.169202, -115.140597)","(37.8606, -78.804199)",202331288915304LASTPA,Post-Pandemic
2023,3,32211,33667,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",12889,13931,LAS,ORF,2154,259,287.77,AA,0.2257,353.99,MX,0.1758,167.45,"(36.169202, -115.140597)","(36.846164, -76.285913)",202331288913931LASORF,Post-Pandemic
2023,3,32211,33667,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",12889,14098,LAS,PHF,2154,6,422.74,AA,1.0,422.74,AA,1.0,422.74,"(36.169202, -115.140597)","(36.846164, -76.285913)",202331288914098LASPHF,Post-Pandemic
